from_date,to_date,station_id,station_name,full_fare,one_day_unlimited,seven_day_unlimited,fourteen_day_unlimited,thirty_day_unlimited
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R277,PRESIDENT ST-NOSTRAND AVE,1474,,427,,275
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R278,25TH STREET-4TH AVENUE,1882,,568,,293
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R279,JEFFERSON STREET-WYCKOFF AV,3780,,941,,464
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R280,190TH STREET-OVERLOOK TERR,1403,,383,,327
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R281,72ND STREET-CENTRAL PK WEST,1829,,398,,387
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R282,SPRING STREET-6TH AVENUE,2471,,749,,488
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R283,LAFAYETTE AVENUE-FULTON ST,2203,,615,,364
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R284,CLINTON AVENUE-FULTON ST,1739,,540,,312
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R285,MOTT AVENUE-BEACH 22ND ST,4733,,1123,,567
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R286,MYRTLE AVENUE-MARCY AVENUE,3288,,927,,547
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R287,CLASSON AVENUE-LAFAYETTE AV,2060,,671,,423
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R288,7TH AVENUE-9TH STREET,3800,,693,,951
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R289,FT HAMILTON PKY-GREENWOOD,1633,,280,,250
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R290,HOUSTON STREET-VARICK ST,2870,,851,,666
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R291,33RD STREET-QUEENS BLVD,2964,,746,,620
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R292,BAYCHESTER AVE-TILLOTSON,2357,,645,,456
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R293,34TH STREET - PENN STATION,14351,,2501,,2271
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R294,MORGAN AVENUE-HARRISON PL,3108,,638,,614
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R295,WILSON AVENUE-MOFFAT STREET,2544,,786,,396
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R296,163RD ST & AMSTERDAM AVE,2377,,819,,414
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R297,FRANKLIN AVENUE-FULTON ST,2459,,974,,530
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R298,NORTHERN BLVD-BROADWAY,3885,,954,,879
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R299,BROADWAY - UNION AVENUE,3766,,966,,612
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R300,2ND AVENUE-HOUSTON STREET,5198,,1387,,1046
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R301,YORK STREET-JAY STREET,3861,,881,,538
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R302,57TH STREET-6TH AVENUE,3499,,869,,655
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R303,21ST STREET-QUEENSBRIDGE,6033,,1681,,1261
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R304,RECTOR STREET-GREENWICH ST,1111,,263,,303
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R305,WTC-CORTLANDT ST,2000,,372,,315
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R306,238TH STREET-BROADWAY,2347,,702,,577
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R307,138TH ST-GRAND CONCOURSE,1418,,605,,276
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R308,MT EDEN AVENUE-JEROME AVE,4379,,1812,,949
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R309,176TH STREET-JEROME AVENUE,4054,,1972,,1105
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R310,111TH STREET-ROOSEVELT AVE,11854,,3453,,972
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R311,BOWERY STREET-DELANCEY ST,1270,,320,,227
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R312,WEST 6TH STREET-SURF AVENUE,1319,,184,,331
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R313,BUSHWICK AVENUE-ABERDEEN ST,1363,,406,,234
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R314,103RD ST-CENTRAL PARK WEST,1845,,539,,373
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R315,155TH STREET-8TH AVENUE,2631,,963,,614
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R316,FLUSHING AVENUE-MARCY AVE,2547,,740,,313
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R317,LAFAYETTE AV-WASHINGTON AV,1532,,425,,265
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R318,FULTON STREET-LAFAYETTE AV,2401,,930,,652
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R319,63RD STREET-LEXINGTON AVE,7179,,1819,,1845
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R320,CANAL STREET-VARICK STREET,949,,328,,203
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R321,18TH STREET-7TH AVENUE,1260,,301,,277
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R322,SPRING STREET-LAFAYETTE ST,1767,,624,,332
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R323,111TH STREET-LENOX AVENUE,4009,,1363,,958
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R324,116TH STREET-LENOX AVENUE,4831,,1854,,1236
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R325,WHITLOCK AVE-WESTCHESTER AV,1607,,603,,334
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R326,ZEREGA AVE-WESTCHESTER AVE,1565,,471,,245
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R327,52ND STREET-ROOSEVELT AVE,3093,,766,,509
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R328,WILLETS PT BLVD-ROOSEVELT,2179,,413,,149
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R329,MORRIS PARK-PAULDING AVENUE,1217,,217,,264
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R330,3RD AVENUE-14TH STREET,3664,,605,,675
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R331,155TH STREET-ST NICHOLAS AV,1186,,445,,269
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R332,135TH STREET-ST NICHOLAS AV,1809,,521,,415
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R333,116TH STREET-8TH AVENUE,2492,,893,,518
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R334,110TH STREET-8TH AVENUE,2699,,711,,578
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R335,GASTON AVENUE-BEACH 67TH ST,2205,,435,,335
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R336,STRAITON AVE-BEACH 60TH ST,1834,,569,,269
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R337,FRANK AVENUE-BEACH 44TH ST,622,,192,,80
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R338,EDGEMERE-BEACH 36TH STREET,832,,170,,143
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R339,36TH STREET-NORTHERN BLVD,1471,,441,,369
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R340,65TH STREET-BROADWAY,2137,,539,,336
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R341,75TH AVENUE-QUEENS BLVD,1218,,222,,311
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R342,VAN WYCK BLVD-METROPOLITAN,3509,,812,,594
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R343,FRANKLIN STREET-WEST BWAY,747,,185,,155
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R344,145TH STREET-LENOX AVENUE,1240,,489,,311
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R345,148TH STREET-LENOX AVENUE,1308,,409,,325
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R346,COURT SQ,2561,,738,,409
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R347,69TH STREET-ROOSEVELT AVE,3171,,880,,480
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R348,ATLANTIC AV-VAN SINDEREN AV,1123,,320,,189
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R349,SUTTER AVE-VAN SINDEREN AVE,2296,,1071,,468
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R350,LIVONIA AVE-VAN SINDEREN AV,2047,,948,,536
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R352,HEWES STREET-BROADWAY,2138,,541,,294
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R353,LORIMER STREET-BROADWAY,2824,,866,,702
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R354,104TH STREET-LIBERTY AVENUE,1322,,268,,167
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R355,109TH STREET-LIBERTY AVENUE,1995,,392,,218
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R356,LEFFERTS BLVD-LIBERTY AVE,6328,,1308,,845
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R357,NORTH CONDUIT AVE-COHANCEY,549,,80,,46
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R358,BEACH 25TH STREET-WAVECREST,1680,,347,,217
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R359,COURT SQ-23 ST,5615,,1559,,1206
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R360,21ST STREET-JACKSON AVENUE,902,,280,,215
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R361,PELHAM PKWY-WHITE PLAINS RD,5191,,1869,,1176
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R362,ALLERTON AV-WHITE PLAINS RD,3335,,1299,,712
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R363,BURKE AVE-WHITE PLAINS ROAD,2294,,826,,429
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R364,GUNHILL RD-WHITE PLAINS RD,4159,,1449,,754
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R365,219TH ST-WHITE PLAINS ROAD,2328,,917,,437
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R366,225TH ST-WHITE PLAINS ROAD,2571,,1096,,447
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R367,233RD ST-WHITE PLAINS ROAD,3635,,1230,,662
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R368,9TH AVENUE-39TH STREET,4087,,851,,822
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R369,FORT HAMILTON PKWY-45TH ST,3524,,806,,741
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R370,71ST STREET-NEW UTRECHT AVE,3206,,797,,761
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R371,79TH STREET-17TH AVENUE,3512,,721,,817
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R372,18TH AVENUE-86TH STREET,3942,,751,,890
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R373,20TH AVENUE-86TH STREET,3352,,609,,548
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R374,BAY PARKWAY-86TH STREET,5011,,828,,1161
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R375,NEW LOTS AV-VAN SINDEREN AV,3672,,1213,,645
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R376,EAST 105TH ST-FARRAGUT ROAD,2920,,916,,588
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R377,FLUSHING AVE-BROADWAY,6026,,1801,,986
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R378,MYRTLE AVENUE-BROADWAY,6544,,1673,,1030
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R379,KOSCIUSZKO STREET-BROADWAY,3135,,761,,378
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R380,GATES AVENUE-BROADWAY,4376,,1009,,632
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R381,HALSEY STREET-BROADWAY,3931,,1074,,580
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R382,GRANT AVENUE-PITKIN AVENUE,4591,,1155,,621
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R383,HUDSON STREET-78TH STREET,2772,,625,,384
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R384,BOYD STREET-88TH STREET,2067,,472,,337
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R385,ROCKAWAY BLVD-LIBERTY AVE,5559,,1455,,807
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R386,174TH STREET-SOUTHERN BLVD,4017,,1638,,843
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R387,EAST TREMONT AVENUE-178 ST,4157,,1715,,778
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R388,EAST 180TH ST-MORRIS PARK,5298,,1783,,850
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R389,BRONX PARK EAST,1553,,534,,328
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R390,8TH AVENUE-62ND STREET,3791,,466,,1124
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R391,FORT HAMILTON PARKWAY-62ND,2778,,430,,697
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R392,18TH AVENUE-62ND STREET,3108,,606,,674
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R393,20TH AVENUE-62ND STREET,1909,,253,,584
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R394,BAY PARKWAY-66TH STREET,4063,,865,,1136
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R395,KINGS HIGHWAY-WEST 7TH ST,3024,,569,,854
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R396,AVENUE U-WEST 7TH STREET,2103,,352,,522
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R397,86TH STREET-AVENUE V,1696,,436,,379
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R398,NEW UTRECHT AVENUE-62ND ST,3592,,853,,565
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R399,25TH AVENUE-86TH STREET,2364,,366,,566
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R400,BAY 50TH STREET-STILLWELL,1435,,344,,329
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R401,CENTRAL AVE-MYRTLE AVE,2230,,396,,289
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R402,SENECA AVENUE-PALMETTO ST,2439,,442,,272
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R403,FOREST AVENUE-PUTNAM AVENUE,3042,,533,,431
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R404,FRESH POND ROAD-68TH AVENUE,4042,,832,,750
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R405,JACKSON AVENUE-WESTCHESTER,3210,,1359,,700
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R406,PROSPECT AVENUE-WESTCHESTER,4229,,1911,,915
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R407,INTERVALE 163RD STREET,2235,,878,,363
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R408,SIMPSON ST-WESTCHESTER AVE,5235,,2205,,1098
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R409,FREEMAN ST-SOUTHERN BLVD,3011,,1166,,535
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R411,PARK PLACE-FRANKLIN AVENUE,884,,167,,135
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R412,BOTANIC GARDEN-FRANKLIN AVE,557,,187,,103
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R413,KNICKERBOCKER AVE-MYRTLE AV,3215,,682,,348
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R414,HOWARD BEACH-159TH AVE,777,,165,,285
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R415,BROAD CHANNEL-NOEL ROAD,129,,19,,23
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R416,HOLLAND-BEACH 90TH STREET,662,,139,,43
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R417,PLAYLAND-BEACH 98TH STREET,287,,57,,36
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R418,SEASIDE BEACH-105TH STREET,271,,20,,15
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R419,ROCKAWAY PARK-BEACH 116TH,585,,125,,68
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R420,DITMAS AVE-MCDONALD AVE,2620,,492,,348
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R421,AVENUE I-MCDONALD AVENUE,1282,,227,,171
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R422,MCDONALD AVE-22ND AVE,847,,176,,171
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R423,AVENUE N-MCDONALD AVENUE,1684,,355,,274
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R424,AVENUE P-MCDONALD AVENUE,1625,,363,,268
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R425,AVENUE U-MCDONALD AVENUE,1153,,200,,183
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R426,NEPTUNE AVE-MCDONALD AVENUE,845,,118,,187
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R427,MIDDLETOWN ROAD-WESTCHESTER,1180,,304,,159
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R428,BUHRE AVE-WESTCHESTER AVE,2413,,550,,419
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R429,PELHAM BAY PARK-BRUCKNER BL,4180,,1123,,859
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R430,PELHAM PKWY-ESPLANADE,1649,,270,,289
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R431,DYRE AVENUE-LIGHT STREET,3175,,863,,519
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R432,CHAUNCEY STREET-ROCKAWAY AV,2309,,675,,308
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R433,ALABAMA AVENUE-FULTON ST,1826,,616,,279
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R434,VAN SICLEN AVENUE-FULTON ST,2391,,735,,309
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R435,CLEVELAND STREET-FULTON ST,2490,,715,,326
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R436,NORWOOD AVENUE-FULTON ST,2546,,928,,390
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R437,CRESCENT STREET-FULTON ST,3705,,1156,,509
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R438,RALPH AVENUE-FULTON STREET,3641,,1109,,696
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R439,ROCKAWAY AVE-HOPKINSON AVE,3257,,1231,,678
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R440,LIBERTY AVE-PENNSYLVANIA AV,1799,,542,,339
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R441,VAN SICLEN AVE-PITKIN AVE,2245,,759,,389
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R442,SHEPHERD AVE-PITKIN AVE,2429,,771,,362
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R443,170TH STREET-GRAND CONC.,4266,,1931,,990
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R444,238TH ST-WHITE PLAINS ROAD,2276,,745,,330
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R445,138TH STREET-3RD AVE,6121,,2807,,1170
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R446,BROOK AVENUE-138TH STREET,4905,,1831,,768
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R447,CYPRESS AVENUE-138TH STREET,2444,,1087,,481
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R448,EAST 143RD ST-SOUTHERN BLVD,811,,280,,150
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R449,EAST 149TH ST-SOUTHERN BLVD,3461,,1322,,744
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R450,LONGWOOD AVE-SOUTHERN BLVD,2271,,905,,423
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R451,WINTHROP ST-NOSTRAND AVE,4349,,930,,996
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R452,72ND STREET & BROADWAY,12280,,3976,,2894
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R453,23RD STREET-6TH AVENUE,2818,,714,,755
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R455,25TH STREET-4TH AVENUE,539,,122,,67
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R456,HOYT STREET-FULTON STREET,737,,300,,216
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R460,MARCY AVENUE-BROADWAY,7993,,2102,,1306
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R461,BROADWAY LAFAYETTE-BLEECKER,479,,142,,93
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R462,CANAL STREET-BROADWAY,3358,,594,,653
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R463,CANAL ST-LAFAYETTE ST EAST,4742,,854,,1221
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R464,AQUEDUCT RACE TRACK,64,,24,,4
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R468,RI TRAMWAY (MANHATTAN),3065,,382,,1017
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R469,RI TRAMWAY (ROOSEVELT),3286,,307,,930
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R535,AIRTRAIN @ HOWARD BEACH,738,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R536,AIRTRAIN JAMAICA CENTER 1,1266,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R540,PA-PATH WORLD TRADE CNTR,19277,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R541,PA-PATH THIRTY THIRD ST,8700,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R542,PA-PATH TWENTY THIRD ST,1622,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R543,PA-PATH EXCHANGE PLACE,3739,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R544,PA-PATH HARRISON,2150,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R545,PA-PATH 14TH STREET,2523,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R546,PA-PATH PAVONIA/NEWPORT,2142,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R547,PA-PATH 9TH STREET,1143,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R548,PA-PATH CHRISTOPHER ST,1184,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R549,PA-PATH NEWARK,13231,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R550,PA-PATH HOBOKEN,4258,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R551,PA-PATH GROVE ST,4555,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R552,PA-PATH JOURNAL SQUARE,10909,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R555,SBS-M15 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R556,SBS-BX12 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R557,SBS-M34 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R559,SBS-B44 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R560,SBS-M60 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R561,SBS-M86 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R563,SBS-B46 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R564,SBS-Q44 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R567,SBS-M23 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R570,72ND STREET - 2 AVENUE,14805,,2114,,3480
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R571,86TH STREET - 2 AVENUE,8660,,1619,,1841
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R572,96TH STREET - 2 AVENUE,8761,,1894,,1893
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R573,SBS-Q52/53 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R574,SBS-B82 @ LIVINGSTON PLAZA,0,,0,,0
2020-05-30T00:00:00.000,2020-06-05T00:00:00.000,R575,SBS-M14 @ LIVINGSTON PLAZA,0,,0,,0
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R001,WHITEHALL STREET,9494,,2088,,1554
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R003,CYPRESS HILLS,1571,,425,,174
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R004,75TH STREET & ELDERTS LANE,3431,,952,,427
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R005,85TH STREET & FOREST PKWAY,3347,,808,,464
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R006,WOODHAVEN BOULEVARD,3740,,1065,,529
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R007,104TH STREET,2472,,728,,320
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R008,111TH STREET,1929,,437,,189
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R009,121ST STREET,1869,,386,,224
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R010,42ND STREET & 8TH AVENUE,11246,,3182,,2063
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R011,42ND STREET & 8TH AVENUE,34702,,4651,,4411
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R012,34TH STREET & 8TH AVENUE,21597,,3304,,3086
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R013,34TH STREET & 8TH AVENUE,5807,,1476,,1290
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R014,FULTON STREET,22753,,4199,,3026
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R015,FIFTH AVENUE,5330,,803,,734
2020-06-06T00:00:00.000,2020-06-12T00:00:00.000,R016,LEXINGTON AVENUE,1851,,537,,464
